,City,Country,Date,Lat,Lon,Max Temp,Humidity,Cloudiness,Wind Speed,Description
791,Kadoma,ZW,2022-07-23 03:25:41,34.7333,135.5833,88.18,46.0,75.0,10.36,broken clouds
792,Swan river,CA,2022-07-23 03:25:43,52.1058,-101.2676,60.69,88.0,22.0,13.8,few clouds
793,Port arthur,US,2022-07-23 03:25:45,38.8,121.2667,75.42,86.0,100.0,3.33,overcast clouds
794,Airai,PW,2022-07-23 03:25:46,-8.9266,125.4092,69.57,41.0,18.0,3.83,few clouds
795,Jiuquan,CN,2022-07-23 03:25:48,39.7432,98.5174,87.37,11.0,0.0,9.13,clear sky
796,Yashkul,RU,2022-07-23 03:25:50,46.1711,45.3435,69.17,65.0,25.0,13.11,scattered clouds
797,Macomb,US,2022-07-23 03:25:52,40.4592,-90.6718,78.84,88.0,0.0,6.91,clear sky
798,Kloulklubed,PW,2022-07-23 03:24:13,7.0419,134.2556,81.1,77.0,100.0,9.86,overcast clouds
799,Albufeira,PT,2022-07-23 03:26:55,37.0882,-8.2503,76.84,45.0,0.0,7.61,clear sky
800,Forestville,CA,2022-07-23 03:26:57,38.8451,-76.875,84.29,73.0,0.0,8.05,clear sky
801,Sampit,ID,2022-07-23 03:26:59,-2.5333,112.95,84.97,71.0,50.0,2.98,scattered clouds
802,El rosario,SV,2022-07-23 03:27:01,24.2556,-107.1828,75.16,84.0,100.0,5.84,overcast clouds
803,Singapore,SG,2022-07-23 03:23:05,1.2897,103.8501,87.94,70.0,75.0,4.61,broken clouds
804,Montego bay,JM,2022-07-23 03:23:40,18.4712,-77.9188,80.4,100.0,20.0,4.61,few clouds
805,Juegang,CN,2022-07-23 03:27:07,32.3174,121.1855,94.91,68.0,30.0,15.95,scattered clouds
806,Angoche,MZ,2022-07-23 03:27:09,-16.2325,39.9086,69.89,75.0,0.0,4.54,clear sky
807,Georgetown,SH,2022-07-23 03:24:32,5.4112,100.3354,87.73,81.0,20.0,3.44,few clouds
808,Beira,MZ,2022-07-23 03:27:13,-19.8436,34.8389,62.69,100.0,20.0,5.75,few clouds
809,Mascote,BR,2022-07-23 03:27:15,-15.5631,-39.3025,65.03,99.0,34.0,1.61,scattered clouds
810,Jamestown,SH,2022-07-23 03:27:16,42.097,-79.2353,72.72,79.0,0.0,5.75,clear sky
811,Fort nelson,CA,2022-07-23 03:27:18,58.8053,-122.7002,72.99,40.0,20.0,5.75,few clouds
812,Cheyenne,US,2022-07-23 03:23:14,41.14,-104.8203,84.34,20.0,0.0,11.5,clear sky
813,Mount darwin,ZW,2022-07-23 03:27:22,-16.7725,31.5838,50.92,87.0,0.0,2.86,clear sky
814,Fort saint james,CA,2022-07-23 03:27:24,54.4333,-124.25,71.89,44.0,23.0,4.81,few clouds
815,Tambongon,PH,2022-07-23 03:27:26,10.9677,123.9244,85.71,71.0,99.0,3.0,overcast clouds
816,Saint-francois,GP,2022-07-23 03:27:28,46.4154,3.9054,69.24,78.0,100.0,5.75,overcast clouds
817,Chimoio,MZ,2022-07-23 03:27:29,-19.1164,33.4833,55.26,100.0,20.0,2.64,fog
818,Nelidovo,RU,2022-07-23 03:27:31,56.2211,32.7774,58.77,80.0,3.0,2.13,clear sky
819,Reserva,BR,2022-07-23 03:27:33,-24.6503,-50.8506,56.39,73.0,63.0,1.23,broken clouds
820,Cuamba,MZ,2022-07-23 03:27:35,-14.8031,36.5372,59.4,81.0,34.0,1.54,scattered clouds
821,Terrace,CA,2022-07-23 03:25:56,54.5163,-128.6035,73.31,46.0,20.0,17.27,few clouds
822,Lalsk,RU,2022-07-23 03:27:38,60.7415,47.5862,65.05,74.0,52.0,3.51,broken clouds
823,Inhambane,MZ,2022-07-23 03:27:40,-23.865,35.3833,58.98,94.0,20.0,4.61,few clouds
824,Nerchinskiy zavod,RU,2022-07-23 03:27:42,51.3088,119.61,78.08,55.0,27.0,11.1,scattered clouds
825,Lichinga,MZ,2022-07-23 03:27:43,-13.3128,35.2406,53.69,87.0,75.0,13.8,broken clouds
826,Woodlyn,US,2022-07-23 03:27:45,39.8723,-75.3371,84.9,67.0,100.0,5.99,overcast clouds
827,Ambilobe,MG,2022-07-23 03:27:47,-13.2,49.05,60.67,83.0,0.0,3.85,clear sky
828,Alta floresta,BR,2022-07-23 03:27:49,-9.8756,-56.0861,75.51,39.0,82.0,1.97,broken clouds
829,Bayir,JO,2022-07-23 03:27:51,37.2687,28.2167,70.32,44.0,0.0,4.61,clear sky
830,San policarpo,PH,2022-07-23 03:27:09,12.1791,125.5072,85.35,70.0,87.0,4.16,overcast clouds
831,Kashi,CN,2022-07-23 03:27:54,39.4547,75.9797,88.81,18.0,0.0,4.47,clear sky
832,Coahuayana,MX,2022-07-23 03:27:56,18.7333,-103.6833,80.08,87.0,99.0,0.63,overcast clouds
833,Sibolga,ID,2022-07-23 03:27:58,1.7427,98.7792,86.36,60.0,72.0,1.74,broken clouds
834,Lavrentiya,RU,2022-07-23 03:28:00,65.5833,-171.0,47.28,73.0,94.0,15.43,overcast clouds
835,Altamira,BR,2022-07-23 03:28:02,-3.2033,-52.2064,73.47,71.0,13.0,2.82,few clouds
836,Jaszapati,HU,2022-07-23 03:28:05,47.5167,20.15,67.91,53.0,2.0,5.64,clear sky
837,Poros,GR,2022-07-23 03:28:06,37.4994,23.4536,79.32,57.0,0.0,7.16,clear sky
838,Pervomayskoye,RU,2022-07-23 03:28:08,43.919,46.7102,68.79,71.0,60.0,10.49,broken clouds
839,Thompson,CA,2022-07-23 03:26:33,55.7435,-97.8558,55.56,88.0,100.0,4.61,overcast clouds
840,Bernay,FR,2022-07-23 03:28:14,49.1667,0.6667,63.68,92.0,100.0,3.0,overcast clouds
841,Korla,CN,2022-07-23 03:28:15,41.7597,86.1469,91.24,15.0,0.0,5.73,clear sky
842,Geraldton,CA,2022-07-23 03:27:51,-28.7667,114.6,64.81,72.0,100.0,14.97,overcast clouds
843,Porbandar,IN,2022-07-23 03:28:20,21.6422,69.6093,78.78,94.0,100.0,11.5,overcast clouds
844,Evinayong,GQ,2022-07-23 03:28:22,1.4368,10.5512,65.32,97.0,99.0,2.26,overcast clouds
845,Maputo,MZ,2022-07-23 03:28:24,-25.9653,32.5892,58.68,94.0,20.0,4.61,few clouds
846,Luba,GQ,2022-07-23 03:29:26,3.4568,8.5547,73.29,90.0,100.0,11.5,moderate rain
847,Matola,MZ,2022-07-23 03:29:28,-25.9622,32.4589,58.95,94.0,20.0,4.61,few clouds
848,Rock springs,US,2022-07-23 03:29:29,41.5875,-109.2029,80.04,31.0,0.0,15.99,clear sky
849,Thunder bay,CA,2022-07-23 03:25:43,48.4001,-89.3168,66.18,82.0,40.0,2.3,scattered clouds
850,Gimli,CA,2022-07-23 03:29:33,50.6336,-96.9907,64.33,79.0,66.0,4.72,broken clouds
851,Port blair,IN,2022-07-23 03:26:15,11.6667,92.75,77.04,94.0,100.0,2.3,drizzle
852,Lebedyan,RU,2022-07-23 03:29:36,53.0194,39.1664,59.83,93.0,91.0,10.42,light rain
853,Ampanihy,MG,2022-07-23 03:29:38,-24.7,44.75,59.58,70.0,0.0,5.19,clear sky
854,Maxixe,MZ,2022-07-23 03:29:42,-23.8597,35.3472,58.82,94.0,20.0,4.61,few clouds
855,Glace bay,CA,2022-07-23 03:24:59,46.1969,-59.957,70.86,96.0,100.0,9.22,fog
856,Mgandu,TZ,2022-07-23 03:29:45,-5.95,34.1333,52.56,81.0,6.0,6.89,clear sky
857,Minuri,PH,2022-07-23 03:29:47,16.535,121.8574,89.71,60.0,60.0,3.2,broken clouds
858,Buena vista,PY,2022-07-23 03:29:49,43.4203,-83.8986,77.95,55.0,0.0,5.75,clear sky
859,Micomeseng,GQ,2022-07-23 03:29:51,2.1462,10.6164,66.97,99.0,95.0,2.55,overcast clouds
860,Panjab,AF,2022-07-23 03:29:53,34.388,67.0233,69.01,33.0,96.0,1.97,overcast clouds
861,Dharchula,IN,2022-07-23 03:29:55,29.85,80.5333,76.08,90.0,97.0,1.14,overcast clouds
862,Mocuba,MZ,2022-07-23 03:29:56,-16.8392,36.9856,60.37,97.0,3.0,2.91,clear sky
863,Micheweni,TZ,2022-07-23 03:29:58,-4.9667,39.8333,74.16,78.0,100.0,12.39,light rain
864,Goderich,CA,2022-07-23 03:30:00,43.7501,-81.7165,77.32,61.0,23.0,11.5,few clouds
865,Lebyazhye,RU,2022-07-23 03:30:04,55.2689,66.4947,68.25,70.0,8.0,9.31,clear sky
866,Quatre cocos,MU,2022-07-23 03:30:05,-20.2078,57.7625,70.09,74.0,4.0,16.04,clear sky
867,Kuytun,CN,2022-07-23 03:30:07,54.3419,101.5036,58.21,95.0,100.0,2.73,moderate rain
868,Miami beach,US,2022-07-23 03:30:09,25.7906,-80.1301,83.01,81.0,40.0,1.99,scattered clouds
869,Golden,CA,2022-07-23 03:26:49,39.7555,-105.2211,83.03,36.0,75.0,5.01,broken clouds
870,Nacala,MZ,2022-07-23 03:30:12,-14.5428,40.6728,65.37,92.0,0.0,5.95,clear sky
871,Torbay,CA,2022-07-23 03:30:14,47.6666,-52.7314,68.77,94.0,100.0,9.22,overcast clouds
872,Pemba,MZ,2022-07-23 03:30:16,-12.974,40.5178,66.9,94.0,20.0,4.61,few clouds
873,Kamenka,RU,2022-07-23 03:30:18,51.3223,42.7678,62.37,80.0,59.0,6.82,broken clouds
874,Quelimane,MZ,2022-07-23 03:30:20,-17.8786,36.8883,62.55,94.0,0.0,3.44,clear sky
875,Chuy,UY,2022-07-23 03:30:22,-33.6971,-53.4616,56.26,97.0,100.0,5.53,overcast clouds
876,Antalaha,MG,2022-07-23 03:30:25,-14.9003,50.2788,68.31,83.0,73.0,5.35,light rain
877,Piney green,US,2022-07-23 03:30:27,34.716,-77.3202,78.96,96.0,0.0,5.75,clear sky
878,Maloy,NO,2022-07-23 03:30:29,61.9353,5.1136,53.33,80.0,84.0,12.71,broken clouds
879,Leningradskiy,RU,2022-07-23 03:30:31,69.3833,178.4167,38.59,78.0,62.0,7.05,broken clouds
880,Antanifotsy,MG,2022-07-23 03:30:33,-19.65,47.3167,44.37,97.0,17.0,1.14,few clouds
881,Sokol,RU,2022-07-23 03:30:35,59.4617,40.1206,67.06,68.0,14.0,5.03,few clouds
882,Elbistan,TR,2022-07-23 03:30:37,38.2059,37.1983,62.92,44.0,0.0,2.66,clear sky
883,Harper,LR,2022-07-23 03:30:38,4.375,-7.7169,73.87,73.0,98.0,6.2,overcast clouds
884,Bac lieu,VN,2022-07-23 03:30:40,9.285,105.7244,85.64,65.0,96.0,5.14,overcast clouds
885,Detchino,RU,2022-07-23 03:30:44,54.8092,36.3075,61.25,83.0,72.0,5.5,broken clouds
886,Iranshahr,IR,2022-07-23 03:30:46,27.2025,60.6848,91.74,55.0,88.0,9.22,overcast clouds
887,Robertsport,LR,2022-07-23 03:30:48,6.7533,-11.3686,76.37,81.0,96.0,9.93,overcast clouds
888,Priego de cordoba,ES,2022-07-23 03:30:49,37.4381,-4.1952,68.68,33.0,0.0,3.53,clear sky
889,Tubmanburg,LR,2022-07-23 03:30:52,6.8708,-10.8172,72.54,90.0,94.0,1.57,overcast clouds
890,Soligalich,RU,2022-07-23 03:30:53,59.0778,42.2864,68.85,72.0,18.0,4.5,few clouds
891,Tymovskoye,RU,2022-07-23 03:30:55,50.8456,142.655,76.39,60.0,90.0,1.39,moderate rain
892,Javanrud,IR,2022-07-23 03:31:57,34.7961,46.5172,75.76,21.0,0.0,2.21,clear sky
893,Tynda,RU,2022-07-23 03:32:00,55.1667,124.7167,79.32,45.0,69.0,6.17,broken clouds
894,Puerto del rosario,ES,2022-07-23 03:32:02,28.5004,-13.8627,73.15,94.0,20.0,8.05,few clouds
895,Garden city,US,2022-07-23 03:28:33,42.3256,-83.331,80.98,68.0,20.0,6.91,few clouds
896,Kabin buri,TH,2022-07-23 03:32:05,13.9511,101.7177,86.25,70.0,99.0,5.01,overcast clouds
897,Tyret pervaya,RU,2022-07-23 03:32:07,53.6703,102.3106,57.92,96.0,100.0,7.7,light rain
898,Cimitarra,CO,2022-07-23 03:30:57,6.3142,-73.9497,74.32,97.0,99.0,1.9,overcast clouds
899,Dikson,RU,2022-07-23 03:30:53,73.5069,80.5464,52.54,75.0,96.0,12.08,overcast clouds
900,Panguipulli,CL,2022-07-23 03:32:13,-39.6333,-72.3333,51.55,98.0,100.0,7.23,heavy intensity rain
901,Guerrero negro,MX,2022-07-23 03:32:16,27.9769,-114.0611,67.3,87.0,5.0,17.02,clear sky
902,Oxbow,CA,2022-07-23 03:32:18,49.2333,-102.1676,65.64,86.0,63.0,10.16,broken clouds
903,Brodnica,PL,2022-07-23 03:32:22,53.2597,19.3965,62.74,93.0,9.0,3.6,clear sky
904,Jumla,NP,2022-07-23 03:32:23,29.2747,82.1838,69.42,80.0,94.0,3.33,overcast clouds
905,Hays,US,2022-07-23 03:32:25,30.0502,-98.0336,88.16,60.0,45.0,16.11,scattered clouds
906,Skerries,IE,2022-07-23 03:32:27,53.5828,-6.1083,63.68,82.0,100.0,10.65,overcast clouds
907,Trujillo,HN,2022-07-23 03:32:29,-8.116,-79.03,60.76,88.0,100.0,8.05,fog
908,Limon,CR,2022-07-23 03:32:31,10.0,-83.0333,77.72,88.0,81.0,7.4,broken clouds
909,Skibbereen,IE,2022-07-23 03:32:33,51.55,-9.2667,62.11,96.0,100.0,15.28,overcast clouds
910,Cao bang,VN,2022-07-23 03:32:35,22.6667,106.25,88.86,60.0,32.0,4.25,scattered clouds
911,Solnechnyy,RU,2022-07-23 03:32:36,50.7214,136.6319,66.29,67.0,100.0,7.09,overcast clouds
912,Pangnirtung,CA,2022-07-23 03:32:38,66.1451,-65.7125,49.77,69.0,69.0,1.3,broken clouds
913,Pryozerne,UA,2022-07-23 03:32:40,45.2698,36.3303,71.02,65.0,2.0,16.37,clear sky
914,Tyukhtet,RU,2022-07-23 03:32:42,56.5389,89.3011,57.18,96.0,100.0,9.86,overcast clouds
915,Khandbari,NP,2022-07-23 03:32:44,27.3747,87.2039,78.49,79.0,99.0,0.45,moderate rain
916,Pizarro,CO,2022-07-23 03:32:48,4.9533,-77.366,75.47,91.0,100.0,2.24,heavy intensity rain
917,Da nang,VN,2022-07-23 03:29:01,16.0678,108.2208,89.58,58.0,20.0,5.75,few clouds
918,Kantang,TH,2022-07-23 03:32:51,7.4054,99.5156,86.99,99.0,20.0,2.3,few clouds
919,Hermosillo,MX,2022-07-23 03:32:53,29.0667,-110.9667,103.91,23.0,75.0,8.01,broken clouds
920,Aloleng,PH,2022-07-23 03:32:55,16.1307,119.7824,87.64,67.0,8.0,4.7,clear sky
921,Punta arenas,CL,2022-07-23 03:32:57,-53.15,-70.9167,32.11,80.0,0.0,11.5,clear sky
922,Veriora,EE,2022-07-23 03:32:59,58.0079,27.3551,66.76,76.0,0.0,5.46,clear sky
923,Panaba,MX,2022-07-23 03:33:00,21.2833,-88.2667,77.56,80.0,17.0,8.23,few clouds
924,Nicoya,CR,2022-07-23 03:33:02,10.1483,-85.452,74.3,94.0,100.0,2.04,overcast clouds
925,Dong hoi,VN,2022-07-23 03:33:04,17.4833,106.6,86.34,73.0,64.0,6.38,broken clouds
926,Baranchinskiy,RU,2022-07-23 03:33:06,58.1617,59.6991,64.36,52.0,60.0,4.65,broken clouds
927,East wenatchee bench,US,2022-07-23 03:33:08,47.4257,-120.2812,83.39,31.0,0.0,19.57,clear sky
928,Khash,IR,2022-07-23 03:33:10,28.2211,61.2158,82.78,45.0,71.0,2.28,broken clouds
929,Ubinskoye,RU,2022-07-23 03:33:12,55.3068,79.6802,64.65,63.0,88.0,8.16,overcast clouds
930,Ballesteros,PH,2022-07-23 03:33:15,18.4126,121.5152,89.8,61.0,14.0,4.74,few clouds
931,Baripada,IN,2022-07-23 03:33:17,21.935,86.7214,86.45,71.0,100.0,5.68,overcast clouds
932,Gediz,TR,2022-07-23 03:33:18,39.0417,29.41,59.38,56.0,0.0,6.82,clear sky
933,Peachland,CA,2022-07-23 03:33:20,49.7665,-119.7357,88.72,19.0,25.0,4.23,scattered clouds
934,Pokhara,NP,2022-07-23 03:33:22,28.2333,83.9833,75.18,88.0,100.0,1.77,overcast clouds
935,Udachnyy,RU,2022-07-23 03:34:27,66.4167,112.4,70.45,64.0,1.0,5.66,clear sky
936,Khlong luang,TH,2022-07-23 03:34:29,14.0647,100.6458,89.01,87.0,40.0,4.61,scattered clouds
937,Gorokhovets,RU,2022-07-23 03:34:31,56.1947,42.7003,67.26,70.0,75.0,3.65,broken clouds
938,Khairagarh,IN,2022-07-23 03:34:33,26.95,77.8167,89.29,61.0,100.0,11.45,overcast clouds
939,Parrita,CR,2022-07-23 03:34:35,9.5201,-84.3225,77.34,87.0,100.0,2.46,overcast clouds
940,Camana,PE,2022-07-23 03:34:36,-16.6228,-72.7111,59.7,86.0,63.0,4.52,broken clouds
941,Goksun,TR,2022-07-23 03:34:38,38.021,36.4973,61.25,50.0,0.0,8.5,clear sky
942,Barrow,US,2022-07-23 03:30:59,71.2906,-156.7887,37.42,93.0,100.0,11.5,mist
943,Ko samui,TH,2022-07-23 03:33:21,9.5357,99.9357,85.91,74.0,20.0,4.61,few clouds
944,Bethel,US,2022-07-23 03:32:06,41.3712,-73.414,75.76,89.0,0.0,0.0,clear sky
945,Westport,IE,2022-07-23 03:34:45,41.1415,-73.3579,79.48,89.0,0.0,0.0,clear sky
946,Goianesia,BR,2022-07-23 03:34:13,-15.3175,-49.1175,65.1,47.0,0.0,4.05,clear sky
947,Snejbjerg,DK,2022-07-23 03:34:48,56.1387,8.899,60.51,97.0,100.0,9.66,overcast clouds
948,Bonfim,BR,2022-07-23 03:34:50,3.0833,-59.95,75.61,86.0,98.0,4.72,overcast clouds
949,Jackson,US,2022-07-23 03:32:13,42.4165,-122.8345,82.27,26.0,0.0,11.5,clear sky
950,Simao,CN,2022-07-23 03:34:53,22.7886,100.9748,72.41,89.0,83.0,3.11,broken clouds
951,Altona,CA,2022-07-23 03:34:55,53.55,9.9333,58.14,88.0,75.0,6.91,broken clouds
952,Kayan,MM,2022-07-23 03:34:57,16.9056,96.5631,77.14,89.0,100.0,9.26,light rain
953,Gorontalo,ID,2022-07-23 03:35:00,0.5412,123.0595,83.01,82.0,19.0,5.53,few clouds
954,Almas,RO,2022-07-23 03:35:02,46.2833,22.2333,69.22,46.0,0.0,3.78,clear sky
955,Noyabrsk,RU,2022-07-23 03:35:03,63.1994,75.4507,50.72,75.0,100.0,15.19,overcast clouds
956,Chernelytsya,UA,2022-07-23 03:35:05,48.8121,25.4248,67.21,57.0,12.0,3.96,few clouds
957,Kyaiklat,MM,2022-07-23 03:35:07,16.4333,95.7333,78.6,88.0,100.0,4.76,light rain
958,Borogontsy,RU,2022-07-23 03:35:09,62.6683,131.1683,76.8,49.0,100.0,5.32,overcast clouds
959,Grajau,BR,2022-07-23 03:35:12,-5.8194,-46.1386,74.55,48.0,45.0,1.48,scattered clouds
960,Indramayu,ID,2022-07-23 03:35:13,-6.3264,108.32,84.02,68.0,17.0,11.56,few clouds
961,Jambi,ID,2022-07-23 03:35:16,-1.6,103.6167,84.83,72.0,88.0,2.84,overcast clouds
962,Lashio,MM,2022-07-23 03:35:17,22.9333,97.75,79.41,73.0,100.0,3.27,overcast clouds
963,Itoman,JP,2022-07-23 03:35:19,26.1247,127.6694,88.18,79.0,75.0,11.5,broken clouds
964,Nyagan,RU,2022-07-23 03:35:21,62.1406,65.3936,56.05,56.0,38.0,6.87,scattered clouds
965,Loikaw,MM,2022-07-23 03:35:23,19.6742,97.2094,75.58,86.0,94.0,3.0,overcast clouds
966,Jati,ID,2022-07-23 03:35:25,24.3539,68.2671,84.16,79.0,100.0,14.29,overcast clouds
967,Simbahan,PH,2022-07-23 03:35:27,6.3032,120.5836,83.34,71.0,91.0,3.91,overcast clouds
968,Assiniboia,CA,2022-07-23 03:35:29,49.6334,-105.9845,62.42,72.0,89.0,4.61,overcast clouds
969,Atikokan,CA,2022-07-23 03:35:31,48.7555,-91.6216,60.6,79.0,43.0,3.85,scattered clouds
970,Guhagar,IN,2022-07-23 03:35:32,17.4842,73.1929,79.52,81.0,100.0,7.31,overcast clouds
971,Shelbyville,US,2022-07-23 03:31:44,35.4834,-86.4603,82.02,42.0,0.0,3.44,clear sky
972,Nyurba,RU,2022-07-23 03:32:33,63.2842,118.3319,78.19,49.0,48.0,4.72,scattered clouds
973,Iwamizawa,JP,2022-07-23 03:35:38,43.2003,141.7597,73.29,85.0,100.0,7.94,light rain
974,Bratsk,RU,2022-07-23 03:35:41,56.1325,101.6142,64.89,91.0,100.0,2.39,overcast clouds
975,Dongfeng,CN,2022-07-23 03:35:43,42.6403,125.5118,76.86,75.0,100.0,2.62,light rain
976,Bredy,RU,2022-07-23 03:35:46,52.4153,60.3411,71.15,48.0,11.0,4.29,few clouds
977,Felanitx,ES,2022-07-23 03:35:48,39.4696,3.1483,77.13,63.0,52.0,4.59,broken clouds
978,Mogok,MM,2022-07-23 03:35:50,22.9167,96.5,73.85,80.0,96.0,3.2,overcast clouds
979,Oron,NG,2022-07-23 03:35:52,4.8256,8.2343,73.2,95.0,100.0,1.95,light rain
980,Mohan,IN,2022-07-23 03:35:54,26.7833,80.6833,84.15,61.0,100.0,16.75,overcast clouds
981,Dongsheng,CN,2022-07-23 03:33:14,39.8161,109.9776,79.36,20.0,0.0,11.86,clear sky
982,Guna,IN,2022-07-23 03:35:57,24.65,77.3167,79.03,83.0,100.0,7.76,light rain
983,Allada,BJ,2022-07-23 03:37:00,6.6655,2.1514,75.96,92.0,100.0,3.6,overcast clouds
984,Cidreira,BR,2022-07-23 03:32:34,-30.1811,-50.2056,64.17,95.0,99.0,3.44,light rain
985,Devonport,AU,2022-07-23 03:37:03,-41.1667,146.35,57.09,86.0,100.0,12.08,overcast clouds
986,Tuktoyaktuk,CA,2022-07-23 03:37:05,69.4541,-133.0374,68.0,60.0,75.0,8.05,broken clouds
987,Mehamn,NO,2022-07-23 03:37:07,71.0357,27.8492,53.55,76.0,40.0,8.05,scattered clouds
988,Dubbo,AU,2022-07-23 03:35:33,-32.25,148.6167,64.53,52.0,56.0,13.8,broken clouds
989,Zyryanka,RU,2022-07-23 03:37:10,65.75,150.85,71.15,28.0,100.0,2.77,overcast clouds
990,Kruisfontein,ZA,2022-07-23 03:37:14,-34.0033,24.7314,51.64,72.0,100.0,7.11,overcast clouds
991,Mayya,RU,2022-07-23 03:37:16,61.7333,130.2811,72.72,83.0,100.0,2.35,overcast clouds
992,Talara,PE,2022-07-23 03:37:18,-4.5772,-81.2719,64.06,88.0,98.0,6.04,overcast clouds
993,Esperance,AU,2022-07-23 03:37:19,-33.8667,121.9,64.24,55.0,4.0,21.36,clear sky
994,Aginskoye,RU,2022-07-23 03:37:21,51.1,114.53,71.04,73.0,100.0,16.42,light rain
995,Ucluelet,CA,2022-07-23 03:37:23,48.9329,-125.5528,59.09,86.0,97.0,1.01,overcast clouds
996,Bathsheba,BB,2022-07-23 03:37:25,13.2167,-59.5167,81.21,92.0,40.0,10.36,scattered clouds
997,Playas,EC,2022-07-23 03:37:27,-2.6333,-80.3833,68.41,84.0,99.0,8.81,overcast clouds
998,Kaohsiung,TW,2022-07-23 03:35:17,22.6163,120.3133,91.49,67.0,20.0,12.66,few clouds
999,Flinders,AU,2022-07-23 03:37:30,-34.5833,150.8552,66.38,71.0,74.0,5.01,broken clouds
1000,Sorong,ID,2022-07-23 03:37:32,-0.8833,131.25,82.81,77.0,17.0,14.29,few clouds
1001,Nago,JP,2022-07-23 03:37:33,26.5881,127.9761,88.23,75.0,76.0,10.04,broken clouds
1002,Agirish,RU,2022-07-23 03:37:35,61.9247,63.0231,54.27,58.0,99.0,4.14,overcast clouds
1003,Maldonado,UY,2022-07-23 03:35:56,-34.6667,-54.9167,52.99,98.0,11.0,5.93,few clouds
1004,Srandakan,ID,2022-07-23 03:37:39,-7.9386,110.2506,79.0,78.0,100.0,11.88,overcast clouds
1005,Melo,UY,2022-07-23 03:37:41,-32.3667,-54.1833,58.57,99.0,100.0,5.73,overcast clouds
1006,Tambopata,PE,2022-07-23 03:37:42,-12.7333,-69.1833,72.52,74.0,0.0,1.61,clear sky
1007,Puerto ayora,EC,2022-07-23 03:37:46,-0.7393,-90.3518,69.55,91.0,15.0,4.0,few clouds
1008,Miresu mare,RO,2022-07-23 03:37:48,47.5,23.3333,68.18,45.0,4.0,3.4,clear sky
1009,Gawler,AU,2022-07-23 03:37:49,-34.6,138.7333,66.49,59.0,4.0,10.07,clear sky
1010,Puerto baquerizo moreno,EC,2022-07-23 03:37:51,-0.9,-89.6,68.95,78.0,12.0,12.77,few clouds
1011,Pitsunda,GE,2022-07-23 03:37:53,43.1592,40.3378,62.78,81.0,85.0,6.73,light rain
1012,Sao miguel,BR,2022-07-23 03:37:55,-5.4667,-35.3667,72.37,89.0,60.0,13.27,broken clouds
1013,Jacareacanga,BR,2022-07-23 03:37:57,-6.2222,-57.7528,74.52,59.0,77.0,1.07,broken clouds
1014,Leh,IN,2022-07-23 03:37:58,34.1667,77.5833,70.95,19.0,96.0,3.53,overcast clouds
1015,Geraldton,AU,2022-07-23 03:27:51,-28.7667,114.6,64.81,72.0,100.0,14.97,overcast clouds
1016,Yurecuaro,MX,2022-07-23 03:38:02,20.3333,-102.3,59.81,86.0,82.0,1.54,broken clouds
1017,Oistins,BB,2022-07-23 03:38:04,13.0667,-59.5333,80.69,74.0,40.0,10.36,scattered clouds
1018,Akhtubinsk,RU,2022-07-23 03:38:06,48.2795,46.1722,70.59,57.0,54.0,3.67,broken clouds
1019,Peru,US,2022-07-23 03:35:56,40.7537,-86.0689,76.59,86.0,20.0,3.44,few clouds
1020,Gladstone,AU,2022-07-23 03:38:10,-23.85,151.25,73.33,53.0,1.0,6.91,clear sky
1021,Speightstown,BB,2022-07-23 03:38:11,13.25,-59.65,81.21,92.0,4.0,14.7,clear sky
1022,Bonthe,SL,2022-07-23 03:38:13,7.5264,-12.505,76.15,84.0,100.0,7.78,light rain
1023,Lingsugur,IN,2022-07-23 03:38:15,16.1667,76.5167,78.42,69.0,97.0,14.76,overcast clouds
1024,Margate,ZA,2022-07-23 03:38:17,51.3813,1.3862,62.31,89.0,90.0,1.01,overcast clouds
1025,Gold coast,AU,2022-07-23 03:35:05,-28.0,153.4333,70.0,66.0,75.0,16.11,broken clouds
1026,Wilmington,US,2022-07-23 03:38:06,34.2257,-77.9447,79.95,84.0,0.0,5.75,clear sky
1027,Myre,NO,2022-07-23 03:38:22,69.1036,15.9492,52.02,87.0,100.0,19.08,overcast clouds
1028,Verkhoyansk,RU,2022-07-23 03:38:23,67.5447,133.385,78.91,43.0,51.0,9.6,broken clouds
1029,Panalingaan,PH,2022-07-23 03:38:25,8.7842,117.4231,85.95,70.0,58.0,3.24,broken clouds
1030,Grafton,AU,2022-07-23 03:33:38,42.207,-71.6856,77.49,73.0,0.0,10.36,clear sky
1031,Quincy,US,2022-07-23 03:37:26,42.2529,-71.0023,79.29,74.0,0.0,4.61,clear sky
1032,Paysandu,UY,2022-07-23 03:39:31,-32.3214,-58.0756,60.6,96.0,41.0,8.21,scattered clouds
1033,Verkh-suetka,RU,2022-07-23 03:39:33,53.3,80.05,71.64,36.0,0.0,9.15,clear sky
1034,Griffith,AU,2022-07-23 03:39:35,41.5284,-87.4237,77.9,80.0,0.0,5.75,clear sky
1035,Vermilion,CA,2022-07-23 03:39:37,40.1667,-87.7506,77.52,85.0,0.0,0.0,clear sky
1036,Megion,RU,2022-07-23 03:39:39,61.0296,76.1136,59.02,57.0,91.0,14.23,overcast clouds
1037,Sioni,GE,2022-07-23 03:39:40,41.9895,45.0239,59.36,81.0,90.0,5.12,overcast clouds
